Devices
1000
,,Plate force 1 - Moment,,
Frame,Sub Frame,Mx,My
,,N.mm,N.mm
2892,3,6374.85,-492.772
2892,4,6394.26,-501.88
2892,5,6408.38,-489.752
2892,6,6415.74,-496.089
2892,7,6430.99,-482.708
2892,8,6421.94,-498.688
2892,9,6425.91,-493.335
2893,0,6408.39,-471.221
2893,1,6410.46,-503.429
2893,2,6412.72,-491.566
2893,3,6424.41,-494.461
2893,4,6401.98,-493.444
2893,5,6424.4,-485.65
2893,6,6434.39,-494.086
2893,7,6431.18,-486.214
2893,8,6459.63,-457.84
2893,9,6418.94,-472.614
2894,0,6450.21,-483.084
2894,1,6440.41,-494.273
2894,2,6417.43,-480.11
2894,3,6436.27,-472.645
2894,4,6416.68,-473.819
2894,5,6431.37,-496.198
2894,6,6432.13,-472.051
2894,7,6466.04,-469.859
2894,8,6416.11,-490.705
2894,9,6448.14,-468.357
2895,0,6409.89,-486.48
2895,1,6430.06,-487.826
2895,2,6422.33,-480.518
2895,3,6452.1,-481.316
2895,4,6433.25,-481.691
2895,5,6430.63,-467.261
2895,6,6474.89,-467.637
2895,7,6430.24,-471.753
2895,8,6461.51,-474.914
2895,9,6462.45,-485.651
2896,0,6456.81,-467.528
2896,1,6468.68,-476.902
2896,2,6455.48,-473.256
2896,3,6455.49,-487.451
2896,4,6440.04,-482.677
2896,5,6442.68,-486.48
2896,6,6443.81,-481.989
2896,7,6424.4,-458.341
2896,8,6472.06,-482.145
2896,9,6438.9,-465.306
2897,0,6447.38,-471.706
2897,1,6440.6,-473.631
2897,2,6455.49,-472.27
2897,3,6446.44,-485.307
2897,4,6469.24,-472.082
2897,5,6438.15,-466.057
2897,6,6474.7,-480.971
2897,7,6431.74,-467.825
2897,8,6483.92,-470.501
2897,9,6435.7,-488.436
2898,0,6463.77,-445.07
2898,1,6447.38,-470.048
2898,2,6466.22,-469.515
2898,3,6476.39,-446.353
2898,4,6480.72,-462.285
2898,5,6475.83,-465.681
2898,6,6472.44,-471.252
2898,7,6465.46,-440.093
2898,8,6451.33,-468.733
2898,9,6470.93,-472.645
2899,0,6463.02,-453.395
2899,1,6465.84,-461.988
2899,2,6472.62,-445.477
2899,3,6460.18,-461.534
2899,4,6473.19,-455.884
2899,5,6453.41,-461.049
2899,6,6470.36,-452.598
2899,7,6462.64,-463.381
2899,8,6440.79,-453.584
2899,9,6471.87,-446.572
2900,0,6466.59,-455.353
2900,1,6469.04,-461.378
2900,2,6448.33,-470.83
2900,3,6449.08,-454.445
2900,4,6481.1,-457.919
2900,5,6458.5,-441.377
2900,6,6484.68,-437.605
2900,7,6472.06,-467.528
2900,8,6468.29,-457.575
2900,9,6450.78,-437.949
2901,0,6488.83,-444.835
2901,1,6472.44,-439.53
2901,2,6450.77,-453.083
2901,3,6480.72,-428.152
2901,4,6458.12,-445.743
2901,5,6475.45,-452.332
2901,6,6465.84,-432.222
2901,7,6483.92,-449.812
2901,8,6479.21,-447.293
2901,9,6482.04,-425.131
2902,0,6456.23,-436.853
2902,1,6507.85,-420.155
2902,2,6473,-434.412
2902,3,6497.3,-433.912
2902,4,6465.27,-433.426
2902,5,6474.13,-424.912
2902,6,6469.23,-446.869
2902,7,6495.6,-430.86
2902,8,6511.24,-425.022
2902,9,6470.74,-436.478
2903,0,6489.39,-423.551
2903,1,6484.12,-416.963
2903,2,6471.12,-422.456
2903,3,6470.55,-435.383
2903,4,6464.72,-438.544
2903,5,6472.06,-427.432
2903,6,6481.1,-418.543
2903,7,6484.5,-425.961
2903,8,6476.2,-422.158
2903,9,6460.19,-424.005
2904,0,6480.16,-416.211
2904,1,6487.14,-427.057
2904,2,6470.92,-425.367
2904,3,6496.37,-418.434
2904,4,6476.2,-424.615
2904,5,6493.72,-422.909
2904,6,6494.85,-420.499
2904,7,6482.05,-416.618
2904,8,6490.89,-427.056
2904,9,6482.8,-419.826
2905,0,6481.1,-402.346
2905,1,6477.71,-427.057
2905,2,6483.74,-406.039
2905,3,6515.95,-406.524
2905,4,6479.22,-406.07
2905,5,6504.85,-417.526
2905,6,6466.22,-400.155
2905,7,6444.56,-427.244
2905,8,6497.87,-411.907
2905,9,6474.52,-431.204
2906,0,6495.42,-407.385
2906,1,6503.9,-406.555
2906,2,6462.08,-408.558
2906,3,6482.05,-418.199
2906,4,6476.77,-422.158
2906,5,6494.67,-398.198
2906,6,6497.31,-420.954
2906,7,6489.4,-411.579
2906,8,6492.6,-422.534
2906,9,6474.7,-418.95
2907,0,6474.7,-409.419
2907,1,6476.59,-397.479
2907,2,6474.32,-421.361
2907,3,6493.54,-403.316
2907,4,6475.46,-400.827
2907,5,6488.27,-409.231
2907,6,6474.7,-421.516
2907,7,6497.49,-415.335
2907,8,6479.98,-402.455
2907,9,6470,-412.252
2908,0,6498.44,-410.171
2908,1,6478.09,-413.754
2908,2,6486.19,-412.205
2908,3,6479.6,-405.882
2908,4,6499.38,-417.558
2908,5,6495.42,-410.249
2908,6,6473.76,-410.781
2908,7,6482.05,-403.66
2908,8,6485.44,-406.07
2908,9,6508.61,-415.977
2909,0,6499.19,-389.043
2909,1,6502.02,-410.546
2909,2,6505.21,-408.261
2909,3,6474.89,-404.224
2909,4,6486.94,-403.128
2909,5,6516.9,-398.762
2909,6,6517.47,-399.888
2909,7,6508.04,-386.93
2909,8,6509.75,-406.555
2909,9,6507.67,-406.868
2910,0,6500.14,-398.199
2910,1,6493.17,-405.804
2910,2,6505.98,-412.815
2910,3,6489.02,-412.658
2910,4,6501.27,-417.15
2910,5,6509.55,-396.836
2910,6,6500.89,-399.857
2910,7,6521.05,-406.555
2910,8,6512.94,-403.926
2910,9,6482.05,-401.093
2911,0,6483.93,-391.907
2911,1,6495.04,-405.429
2911,2,6482.05,-392.283
2911,3,6526.32,-407.165
2911,4,6504.65,-392.956
2911,5,6521.8,-400.201
2911,6,6502.59,-409.685
2911,7,6514.07,-384.755
2911,8,6543.08,-394.348
2911,9,6533.29,-394.395
2912,0,6494.86,-403.77
2912,1,6493.91,-405.883
2912,2,6496.36,-393.144
2912,3,6518.97,-399.137
2912,4,6534.04,-387.571
2912,5,6505.59,-386.742
2912,6,6500.69,-390.138
2912,7,6518.59,-380.451
2912,8,6511.62,-381.766
2912,9,6525.75,-382.376
2913,0,6509.93,-391.829
2913,1,6517.84,-385.382
2913,2,6521.42,-398.23
2913,3,6508.6,-387.227
2913,4,6538.75,-403.958
2913,5,6505.59,-391.907
2913,6,6550.43,-390.326
2913,7,6518.4,-377.994
2913,8,6521.23,-393.832
2913,9,6524.43,-404.677
2914,0,6534.98,-388.777
2914,1,6516.33,-402.83
2914,2,6518.41,-393.143
2914,3,6538.19,-380.075
2914,4,6537.06,-399.372
2914,5,6494.67,-388.777
2914,6,6539.31,-370.09
2914,7,6539.5,-379.512
2914,8,6554.01,-386.633
2914,9,6558.35,-376.382
2915,0,6530.47,-392.814
2915,1,6538,-390.279
2915,2,6536.5,-391.828
2915,3,6525.95,-389.371
2915,4,6521.99,-387.838
2915,5,6544.6,-378.15
2915,6,6563.06,-379.543
2915,7,6534.99,-381.28
2915,8,6529.35,-370.732
2915,9,6525.01,-383.8
2916,0,6535.37,-359.011
2916,1,6539.33,-387.603
2916,2,6518.61,-379.089
2916,3,6538.95,-359.762
2916,4,6527.27,-382.705
2916,5,6562.88,-373.925
2916,6,6532.36,-379.7
2916,7,6535.94,-369.527
2916,8,6558.92,-378.902
2916,9,6534.62,-367.305
2917,0,6518.04,-377.963
2917,1,6538.58,-373.174
2917,2,6523.51,-371.405
2917,3,6542.54,-366.398
2917,4,6527.09,-362.891
2917,5,6542.16,-372.767
2917,6,6561.75,-378.339
2917,7,6526.72,-378.525
2917,8,6561,-367.947
2917,9,6532.74,-366.773
2918,0,6535.57,-366.319
2918,1,6542.73,-356.898
2918,2,6530.87,-378.338
2918,3,6543.86,-380.294
2918,4,6562.51,-379.543
2918,5,6543.67,-370.278
2918,6,6552.15,-372.61
2918,7,6556.86,-361.311
2918,8,6542.55,-377.352
2918,9,6567.22,-360.935
2919,0,6543.67,-359.871
2919,1,6529.92,-364.66
2919,2,6570.99,-348.306
2919,3,6538.02,-358.478
2919,4,6539.91,-355.426
2919,5,6542.91,-369.371
2919,6,6554.41,-366.131
2919,7,6537.83,-372.047
2919,8,6528.59,-370.92
2919,9,6545.56,-373.393
2920,0,6540.66,-360.669
2920,1,6546.31,-366.914
2920,2,6538.21,-373.518
2920,3,6537.46,-374.786
2920,4,6549.7,-364.66
2920,5,6532.18,-364.582
2920,6,6524.64,-375.959
2920,7,6577.58,-359.871
2920,8,6503.54,-368.573
2920,9,6560.24,-363.267
2921,0,6529.54,-367.289
2921,1,6537.26,-360.967
2921,2,6557.05,-356.256
2921,3,6549.13,-371.249
2921,4,6550.64,-364.582
2921,5,6525.02,-381.578
2921,6,6546.69,-376.335
2921,7,6532.17,-362.845
2921,8,6542.36,-356.741
2921,9,6540.46,-356.444
2922,0,6550.26,-365.599
2922,1,6522.19,-373.55
2922,2,6544.99,-365.63
2922,3,6560.06,-363.001
2922,4,6552.71,-358.291
2922,5,6527.09,-353.627
2922,6,6565.52,-368.166
2922,7,6550.63,-372.61
2922,8,6557.41,-374.113
2922,9,6561.36,-358.478
2923,0,6546.3,-359.042
2923,1,6542.15,-363.455
2923,2,6546.11,-386.32
2923,3,6517.47,-360.434
2923,4,6578.51,-362.14
2923,5,6535.75,-350.684
2923,6,6547.23,-362.171
2923,7,6562.3,-368.839
2923,8,6528.78,-377.509
2923,9,6545.73,-362.438
2924,0,6544.79,-360.137
2924,1,6538.75,-363.189
2924,2,6552.14,-372.829
2924,3,6536.87,-372.532
2924,4,6554.02,-365.865
2924,5,6551.38,-359.307
2924,6,6559.29,-370.232
2924,7,6583.59,-368.432
2924,8,6564.94,-360.372
2924,9,6561.37,-357.539
2925,0,6569.84,-365.677
2925,1,6534.43,-363.11
2925,2,6538.39,-355.693
2925,3,6541.96,-360.732
2925,4,6549.68,-355.317
2925,5,6564.38,-364.285
2925,6,6558.54,-366.694
2925,7,6558.35,-359.199
2925,8,6565.7,-372.157
2925,9,6568.9,-361.797
2926,0,6564.01,-359.793
2926,1,6576.44,-346.162
2926,2,6557.98,-360.246
2926,3,6561.18,-350.153
2926,4,6538.77,-361.718
2926,5,6564.2,-350.56
2926,6,6557.04,-362.172
2926,7,6550.45,-364.77
2926,8,6577.94,-367.258
2926,9,6588.31,-355.317
2927,0,6557.79,-349.777
2927,1,6582.48,-363.111
2927,2,6576.83,-364.096
2927,3,6575.13,-358.964
2927,4,6577.01,-352.077
2927,5,6584.74,-372.266
2927,6,6569.48,-368.197
2927,7,6573.06,-347.774
2927,8,6596.79,-363.267
2927,9,6563.64,-350.23
2928,0,6550.45,-367.79
2928,1,6555.91,-344.613
2928,2,6555.91,-354.566
2928,3,6575.88,-357.383
2928,4,6589.45,-361.608
2928,5,6590.2,-357.273
2928,6,6587.75,-354.488
2928,7,6568.17,-334.674
2928,8,6568.17,-346.538
2928,9,6548.01,-351.999
2929,0,6565.71,-340.809
2929,1,6570.61,-357.273
2929,2,6556.29,-348.65
2929,3,6565.34,-352.265
2929,4,6585.87,-337.351
2929,5,6578.15,-354.566
2929,6,6552.34,-347.367
2929,7,6561.38,-361.311
2929,8,6598.11,-322.123
2929,9,6546.49,-348.275
2930,0,6573.06,-342.093
2930,1,6575.7,-338.055
2930,2,6555.35,-347.367
2930,3,6561.57,-339.041
2930,4,6563.46,-339.229
2930,5,6566.84,-345.411
2930,6,6582.48,-337.46
2930,7,6576.26,-334.94
2930,8,6567.97,-339.871
2930,9,6571.36,-354.456
2931,0,6580.59,-351.546
2931,1,6559.5,-326.724
2931,2,6570.43,-333.501
2931,3,6555.35,-329.4
2931,4,6573.06,-334.33
2931,5,6553.66,-330.605
2931,6,6557.23,-337.945
2931,7,6522.94,-342.734
2931,8,6576.07,-330.151
2931,9,6532.55,-338.822
2932,0,6551.21,-334.972
2932,1,6537.46,-342.735
2932,2,6564.58,-323.704
2932,3,6561.38,-331.624
2932,4,6557.8,-338.29
2932,5,6544.98,-325.065
2932,6,6565.34,-331.169
2932,7,6560.81,-328.869
2932,8,6560.81,-325.065
2932,9,6564.95,-320.324
2933,0,6548.19,-343.673
2933,1,6532.37,-324.392
2933,2,6540.84,-327.1
2933,3,6530.67,-332.186
2933,4,6535.94,-333.469
2933,5,6541.22,-331.951
2933,6,6513.71,-332.375
2933,7,6534.82,-326.114
2933,8,6525.58,-329.056
2933,9,6536.51,-337.007
2934,0,6538.96,-326.99
2934,1,6529.92,-347.664
2934,2,6537.45,-317.678
2934,3,6563.82,-325.519
2934,4,6517.29,-327.476
2934,5,6521.63,-326.161
2934,6,6534.81,-334.705
2934,7,6544.6,-332.373
2934,8,6504.67,-335.958
2934,9,6548.74,-310.934
2935,0,6531.61,-322.655
2935,1,6529.73,-338.321
2935,2,6495.44,-326.114
2935,3,6544.98,-319.526
2935,4,6540.08,-325.41
2935,5,6536.51,-321.638
2935,6,6537.07,-337.539
2935,7,6522.38,-313.046
2935,8,6536.13,-314.893
2935,9,6508.06,-321.481
2936,0,6539.14,-314.251
2936,1,6510.13,-315.566
2936,2,6530.85,-321.481
2936,3,6505.8,-331.279
2936,4,6492.04,-326.756
2936,5,6498.26,-320.62
2936,6,6521.81,-332.86
2936,7,6522.38,-342.092
2936,8,6518.8,-320.136
2936,9,6506.92,-310.636
2937,0,6520.87,-311.653
2937,1,6484.13,-334.784
2937,2,6522,-326.161
2937,3,6497.51,-321.748
2937,4,6503.73,-319.416
2937,5,6518.23,-322.39
2937,6,6497.69,-318.055
2937,7,6511.45,-311.653
2937,8,6518.97,-321.904
2937,9,6494.87,-318.289
2938,0,6502.97,-322.092
2938,1,6508.63,-315.425
2938,2,6490.73,-322.17
2938,3,6518.42,-309.055
2938,4,6488.84,-309.994
2938,5,6512.02,-315.269
2938,6,6495.43,-312.78
2938,7,6504.85,-308.711
2938,8,6479.61,-315.269
2938,9,6487.71,-311.199
2939,0,6487.14,-303.406
2939,1,6504.1,-316.129
2939,2,6495.24,-309.055
2939,3,6501.65,-313.61
2939,4,6509.94,-295.19
2939,5,6499.58,-312.076
2939,6,6497.32,-325.363
2939,7,6476.78,-314.705
2939,8,6457.38,-330.183
2939,9,6494.49,-314.032
2940,0,6476.59,-318.775
2940,1,6473.4,-321.936
2940,2,6470.38,-307.506
2940,3,6479.61,-317.038
2940,4,6492.98,-317.866
2940,5,6479.05,-319.338
2940,6,6489.79,-316.317
2940,7,6449.84,-310.073
2940,8,6472.83,-312.624
2940,9,6464.16,-312.405
2941,0,6485.08,-329.542
2941,1,6478.11,-314.361
2941,2,6483.95,-315.488
2941,3,6472.83,-303.547
2941,4,6494.12,-318.43
2941,5,6473.77,-309.806
2941,6,6488.66,-337.038
2941,7,6454.19,-315.722
2941,8,6463.42,-309.916
2941,9,6468.31,-324.909
2942,0,6471.52,-303.359
2942,1,6444,-310.245
2942,2,6470.2,-309.541
2942,3,6459.84,-324.564
2942,4,6467.75,-316.208
2942,5,6448.91,-322.608
2942,6,6461.33,-309.494
2942,7,6438.74,-327.585
2942,8,6456.25,-326.489
2942,9,6427.24,-312.436
2943,0,6478.11,-300.871
2943,1,6446.27,-328.336
2943,2,6444.95,-297.209
2943,3,6442.87,-298.304
2943,4,6448.15,-302.905
2943,5,6419.89,-321.325
2943,6,6455.69,-305.315
2943,7,6447.2,-302.295
2943,8,6439.86,-311.419
2943,9,6447.58,-314.471
2944,0,6429.88,-310.589
2944,1,6417.07,-300.448
2944,2,6419.7,-309.009
2944,3,6442.12,-314.767
2944,4,6431.76,-322.609
2944,5,6418.19,-305.988
2944,6,6433.26,-301.544
2944,7,6443.81,-307.161
2944,8,6423.27,-293.969
2944,9,6431.94,-310.886
2945,0,6440.05,-297.928
2945,1,6411.03,-296.989
2945,2,6422.9,-315.519
2945,3,6426.67,-309.385
2945,4,6418.19,-306.552
2945,5,6424.59,-299.055
2945,6,6426.48,-298.194
2945,7,6412.54,-281.011
2945,8,6419.13,-292.654
2945,9,6400.67,-300.338
2946,0,6413.29,-304.971
2946,1,6408.96,-305.08
2946,2,6428.37,-297.286
2946,3,6408.96,-296.567
2946,4,6412.54,-300.416
2946,5,6434.39,-295.549
2946,6,6414.42,-299.697
2946,7,6417.44,-312.358
2946,8,6415.74,-289.07
2946,9,6440.42,-294.157
2947,0,6413.86,-303.688
2947,1,6439.1,-296.786
2947,2,6406.13,-298.789
2947,3,6412.73,-289.101
2947,4,6392.56,-300.745
2947,5,6427.98,-290.354
2947,6,6428.36,-293.969
2947,7,6414.23,-307.381
2947,8,6423.27,-290.464
2947,9,6423.84,-282.779
2948,0,6421.02,-287.6
2948,1,6404.82,-285.862
2948,2,6419.32,-284.093
2948,3,6448.52,-294.157
2948,4,6399.54,-284.548
2948,5,6433.64,-302.967
2948,6,6445.69,-265.518
2948,7,6423.28,-286.097
2948,8,6424.79,-293.812
2948,9,6425.73,-280.29
2949,0,6436.85,-298.601
2949,1,6402.18,-277.239
2949,2,6444.19,-289.9
2949,3,6412.36,-299.165
2949,4,6408.59,-274.141
2949,5,6418.2,-278.366
2949,6,6425.55,-271.433
2949,7,6394.08,-284.203
2949,8,6420.08,-280.807
2949,9,6423.09,-286.692
2950,0,6446.46,-276.629
2950,1,6437.79,-274.078
2950,2,6435.16,-273.122
2950,3,6447.96,-276.065
2950,4,6439.11,-268.303
2950,5,6435.15,-280.057
2950,6,6427.99,-262.622
2950,7,6433.08,-263.671
2950,8,6426.86,-273.467
2950,9,6440.62,-267.285
2951,0,6408.97,-269.023
2951,1,6435.91,-271.918
2951,2,6405.2,-274.063
2951,3,6429.13,-271.917
2951,4,6440.06,-271.245
2951,5,6440.81,-269.665
2951,6,6419.9,-273.389
2951,7,6429.33,-267.363
2951,8,6440.24,-268.005
2951,9,6425.55,-265.736
2952,0,6430.26,-257.943
2952,1,6430.64,-253.154
2952,2,6430.82,-259.523
2952,3,6448.15,-266.268
2952,4,6449.1,-272.184
2952,5,6415.95,-259.899
2952,6,6405.96,-274.108
2952,7,6444.95,-252.214
2952,8,6412.74,-268.944
2952,9,6421.03,-255.235
2953,0,6419.9,-252.7
2953,1,6412.74,-251.651
2953,2,6436.1,-246.705
2953,3,6440.43,-238.537
2953,4,6447.21,-254.734
2953,5,6428.93,-255.83
2953,6,6437.6,-249.006
2953,7,6411.22,-248.333
2953,8,6417.26,-231.009
2953,9,6427.62,-242.12
2954,0,6415.93,-239.335
2954,1,6420.46,-251.228
2954,2,6426.11,-238.725
2954,3,6443.25,-233.184
2954,4,6416.5,-242.871
2954,5,6422.53,-257.708
2954,6,6432.51,-227.989
2954,7,6421.4,-246.753
2954,8,6421.02,-241.056
2954,9,6404.25,-221.321
2955,0,6433.27,-237.707
2955,1,6402.18,-230.399
2955,2,6434.2,-221.541
2955,3,6418.57,-226.893
2955,4,6422.33,-246.596
2955,5,6439.67,-225.233
2955,6,6416.5,-241.619
2955,7,6451.34,-214.154
2955,8,6423.84,-232.167
2955,9,6413.85,-239.554
2956,0,6417.44,-225.719
2956,1,6432.31,-241.776
2956,2,6418.38,-237.55
2956,3,6420.83,-235.672
2956,4,6428.17,-220.524
2956,5,6390.49,-236.158
2956,6,6405.94,-220.335
2956,7,6392.38,-242.371
2956,8,6413.1,-225.453
2956,9,6415.73,-204.967
2957,0,6418.76,-230.43
2957,1,6395.39,-227.535
2957,2,6391.25,-236.643
2957,3,6399.34,-228.849
2957,4,6403.69,-231.228
2957,5,6398.03,-234.952
2957,6,6418.94,-223.199
2957,7,6357.34,-244.186
2957,8,6409.52,-213.747
2957,9,6389.93,-222.667
2958,0,6408.77,-227.378
2958,1,6405.76,-217.127
2958,2,6405.38,-228.583
2958,3,6413.67,-217.847
2958,4,6404.06,-239.929
2958,5,6421.39,-229.225
2958,6,6402.74,-227.159
2958,7,6429.3,-220.226
2958,8,6404.62,-226.705
2958,9,6417.81,-232.809
2959,0,6410.27,-234.342
2959,1,6410.84,-226.814
2959,2,6409.33,-229.005
2959,3,6417.44,-230.32
2959,4,6405.94,-232.84
2959,5,6401.04,-246.111
2959,6,6378.25,-229.976
2959,7,6372.41,-243.998
2959,8,6415.55,-238.427
2959,9,6404.24,-234.014
2960,0,6392.76,-246.299
2960,1,6424.96,-225.797
2960,2,6379.19,-235.86
2960,3,6400.85,-237.817
2960,4,6391.99,-234.546
2960,5,6397.08,-241.432
2960,6,6399.15,-255.72
2960,7,6388.6,-238.129
2960,8,6378.05,-247.128
2960,9,6377.11,-246.643
2961,0,6388.04,-237.363
2961,1,6396.7,-245.172
2961,2,6385.97,-245.766
2961,3,6376.36,-246.111
2961,4,6407.25,-249.084
2961,5,6381.63,-252.105
2961,6,6378.43,-240.274
2961,7,6411.77,-249.882
2961,8,6384.08,-239.444
2961,9,6407.06,-243.513
2962,0,6393.69,-246.299
2962,1,6400.47,-234.921
2962,2,6343.58,-249.35
2962,3,6400.28,-249.539
2962,4,6386.71,-238.239
2962,5,6391.61,-238.802
2962,6,6391.61,-235.751
2962,7,6391.05,-239.413
2962,8,6402.35,-252.591
2962,9,6395.75,-245.924
2963,0,6376.16,-247.88
2963,1,6359.96,-253.795
2963,2,6400.27,-239.742
2963,3,6391.98,-247.77
2963,4,6385.78,-245.359
2963,5,6387.27,-244.531
2963,6,6378.8,-253.342
2963,7,6398.57,-233.982
2963,8,6394.62,-262.763
2963,9,6394.81,-243.779
2964,0,6395.19,-248.975
2964,1,6361.1,-250.415
2964,2,6349.23,-246.596
2964,3,6374.09,-254.703
2964,4,6401.41,-266.3
2964,5,6367.5,-250.744
2964,6,6402.73,-252.481
2964,7,6356.95,-233.153
2964,8,6364.67,-267.364
2964,9,6404.42,-257.004
2965,0,6377.67,-262.231
2965,1,6372.77,-243.247
2965,2,6399.34,-259.899
2965,3,6377.11,-257.786
2965,4,6370.14,-252.778
2965,5,6394.44,-260.916
2965,6,6379.74,-249.726
2965,7,6396.69,-266.378
2965,8,6379.56,-252.747
2965,9,6398.95,-246.111
2966,0,6383.14,-259.977
2966,1,6395.57,-248.928
2966,2,6404.23,-243.326
2966,3,6393.12,-260.994
2966,4,6385.4,-252.246
2966,5,6405.36,-258.053
2966,6,6421.94,-248.897
2966,7,6379.56,-251.338
2966,8,6373.9,-268.037
2966,9,6393.12,-247.958
2967,0,6390.86,-254.249
2967,1,6371.65,-272.67
2967,2,6372.02,-269.993
2967,3,6383.32,-251.98
2967,4,6397.45,-252.512
2967,5,6382.38,-256.55
2967,6,6398.77,-258.991
2967,7,6366.74,-264.077
2967,8,6407.62,-252.402
2967,9,6384.45,-253.983
2968,0,6388.6,-266.941
2968,1,6389.91,-259.633
2968,2,6366.75,-260.759
2968,3,6388.97,-265.658
2968,4,6375.98,-266.644
2968,5,6357.89,-270.744
2968,6,6378.8,-264.265
2968,7,6393.12,-243.999
2968,8,6382,-267.395
2968,9,6380.11,-277.192
2969,0,6367.5,-270.713
2969,1,6379.55,-247.958
2969,2,6385.77,-245.955
2969,3,6369.37,-251.385
2969,4,6368.25,-259.07
2969,5,6388.21,-252.856
2969,6,6404.98,-260.384
2969,7,6397.44,-266.644
2969,8,6355.81,-262.496
2969,9,6376.91,-261.558
2970,0,6378.98,-263.483
2970,1,6358.83,-258.239
2970,2,6390.1,-267.505
2970,3,6358.08,-253.905
2970,4,6367.87,-257.895
2970,5,6372.4,-269.163
2970,6,6360.52,-272.591
2970,7,6376.72,-263.67
2970,8,6375.04,-270.822
2970,9,6374.09,-256.925
2971,0,6372.58,-262.528
2971,1,6381.44,-276.629
2971,2,6375.41,-266.785
2971,3,6365.42,-266.112
2971,4,6367.69,-261.48
2971,5,6359.59,-278.131
2971,6,6371.65,-262.528
2971,7,6358.45,-261.213
2971,8,6369.76,-267.959
2971,9,6364.3,-252.026
2972,0,6389.36,-265.923
2972,1,6346.96,-268.867
2972,2,6377.67,-264.64
2972,3,6363.54,-257.599
2972,4,6358.46,-285.815
2972,5,6354.87,-266.644
2972,6,6369.77,-264.719
2972,7,6364.67,-271.276
2972,8,6368.44,-278.585
2972,9,6369.19,-278.397
2973,0,6343.02,-287.442
2973,1,6367.87,-279.038
2973,2,6351.3,-273.686
2973,3,6376.92,-270.337
2973,4,6397.07,-262.465
2973,5,6347.15,-288.116
2973,6,6336.42,-303.829
2973,7,6352.43,-295.424
2973,8,6368.25,-282.247
2973,9,6364.48,-286.238
2974,0,6367.13,-277.834
2974,1,6368.44,-280.165
2974,2,6337.54,-273.311
2974,3,6351.67,-289.963
2974,4,6370.51,-285.596
2974,5,6327.93,-304.924
2974,6,6368.44,-275.126
2974,7,6366.55,-292.42
2974,8,6340.17,-282.091
2974,9,6369.94,-288.382
2975,0,6333.59,-302.702
2975,1,6359.96,-284.313
2975,2,6337.92,-280.353
2975,3,6345.08,-267.02
2975,4,6339.62,-290.337
2975,5,6366.36,-291.59
2975,6,6358.83,-283.295
2975,7,6305.51,-275.158
2975,8,6337.35,-292.608
2975,9,6362.78,-298.711
2976,0,6336.6,-311.857
2976,1,6352.42,-290.307
2976,2,6360.33,-296.676
2976,3,6376.16,-275.877
2976,4,6362.97,-303.234
2976,5,6370.7,-300.558
2976,6,6352.23,-304.36
2976,7,6350.72,-279.571
2976,8,6330.57,-286.127
2976,9,6351.47,-300.291
2977,0,6354.87,-306.88
2977,1,6331.7,-300.182
2977,2,6370.5,-284.203
2977,3,6348.09,-290.729
2977,4,6359.76,-312.233
2977,5,6359.96,-297.537
2977,6,6342.99,-312.123
2977,7,6358.44,-287.145
2977,8,6359.39,-303.688
2977,9,6375.59,-310.198
2978,0,6348.84,-316.114
2978,1,6374.46,-307.491
2978,2,6364.28,-307.835
2978,3,6369.56,-315.331
2978,4,6365.41,-321.356
2978,5,6349.21,-304.627
2978,6,6350.15,-317.397
2978,7,6341.68,-308.476
2978,8,6368.81,-331.044
2978,9,6344.87,-306.286
2979,0,6325.67,-332.437
2979,1,6335.46,-317.366
2979,2,6355.44,-319.886
2979,3,6332.25,-306.896
2979,4,6344.31,-307.835
2979,5,6369.18,-316.27
2979,6,6359.76,-309.76
2979,7,6378.98,-292.951
2979,8,6333.77,-339.824
2979,9,6341.49,-323.657
2980,0,6371.63,-320.605
2980,1,6353.74,-316.458
2980,2,6324.73,-329.416
2980,3,6380.11,-322.265
2980,4,6344.13,-314.955
2980,5,6359.39,-321.357
2980,6,6351.1,-315.675
2980,7,6368.06,-332.327
2980,8,6344.13,-331.951
2980,9,6358.45,-340.387
2981,0,6362.97,-326.897
